frames,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
332,180.0,175.0208941560017,172.18470645323313,180.0,167.10625595511786,165.32360686255,169.29864927610086,175.9816910064059,161.02959219151347,180.0,166.75948008481282,180.0,174.8055710922652,171.86989764584402,180.0,177.82525588538996,171.86989764584402,174.9575489308291,166.6075022462489,180.0
333,177.51044707800085,177.51044707800085,175.05814495082666,177.12656150240647,167.10625595511786,165.79323388223963,168.8290222564112,179.76225954070702,157.24902365721235,180.0,166.75948008481282,177.53188208617146,180.0,172.07926009835893,174.88958243896877,180.0,171.86989764584402,171.86989764584402,169.69515353123398,180.0
334,180.0,177.51044707800085,180.0,164.05460409907712,180.0,161.02959219151347,168.5912817971182,180.0,157.24902365721235,180.0,169.69515353123398,177.06432655357884,177.53188208617146,172.07926009835893,177.06432655357884,180.0,166.32869286780416,171.5910882673993,166.6075022462489,180.0
335,175.0208941560017,180.0,175.05814495082666,174.03891021742143,166.8274465766731,172.8749836510982,165.11373315098245,175.9816910064059,161.02959219151347,180.0,164.29136217098426,177.53188208617146,177.53188208617146,172.07926009835893,174.88958243896877,180.0,168.50343698241423,166.32869286780416,171.86989764584402,180.0
336,177.51044707800085,177.51044707800085,172.18470645323313,180.0,167.10625595511786,165.79323388223963,168.8290222564112,175.9816910064059,161.02959219151347,180.0,166.75948008481282,180.0,177.53188208617146,169.14358665193774,180.0,177.82525588538996,171.86989764584402,171.86989764584402,169.69515353123398,180.0
337,175.0208941560017,180.0,172.18470645323313,180.0,163.73979529168807,169.15969454566945,168.8290222564112,175.9816910064059,161.02959219151347,180.0,166.75948008481282,180.0,174.8055710922652,171.86989764584402,180.0,174.7376046004049,174.9575489308291,169.69515353123398,171.86989764584402,180.0
338,177.51044707800085,177.51044707800085,172.18470645323313,176.91234871501493,171.5910882673993,168.11134196037204,165.11373315098245,179.76225954070702,157.24902365721235,180.0,169.69515353123398,177.06432655357884,177.53188208617146,169.14358665193774,177.06432655357884,174.88958243896877,171.86989764584402,174.9575489308291,166.6075022462489,180.0
339,177.51044707800085,177.51044707800085,172.18470645323313,178.04007274087365,169.0661832142442,165.79323388223963,168.8290222564112,175.9816910064059,161.02959219151347,174.9575489308291,176.91234871501493,174.88958243896877,174.8055710922652,174.8055710922652,177.06432655357884,174.7376046004049,174.9575489308291,169.69515353123398,171.86989764584402,180.0
340,177.51044707800085,177.51044707800085,180.0,167.23443421894137,168.6900675259798,172.8749836510982,165.11373315098245,175.9816910064059,161.02959219151347,180.0,169.69515353123398,177.06432655357884,172.07926009835893,177.53188208617146,180.0,171.8019311539837,180.0,180.0,176.91234871501493,164.50072462349917
341,180.0,180.0,180.0,167.23443421894137,168.6900675259798,172.8749836510982,165.11373315098245,172.26640190097714,168.11134196037204,176.63353933657018,169.69515353123398,177.06432655357884,169.6111421845304,180.0,180.0,168.4951846737412,176.6932535197575,176.91234871501493,174.88958243896877,169.6111421845304
342,175.0208941560017,180.0,172.18470645323313,180.0,163.73979529168807,169.15969454566945,168.8290222564112,179.76225954070702,157.24902365721235,180.0,169.69515353123398,177.06432655357884,174.8055710922652,180.0,163.3007557660064,168.4951846737412,163.393019421383,171.5910882673993,171.8019311539837,169.6111421845304
343,180.0,175.0208941560017,172.18470645323313,180.0,163.73979529168807,172.8749836510982,165.11373315098245,175.9816910064059,161.02959219151347,180.0,169.69515353123398,177.06432655357884,174.8055710922652,174.8055710922652,177.06432655357884,174.7376046004049,180.0,180.0,174.7376046004049,166.67546873810923
344,180.0,175.0208941560017,172.18470645323313,180.0,160.23626364690358,180.0,165.06858282186246,168.6900675259798,164.74488129694222,180.0,169.69515353123398,177.06432655357884,174.8055710922652,177.27368900609375,172.42146452514024,176.91234871501493,180.0,180.0,174.7376046004049,166.67546873810923
345,177.51044707800085,180.0,172.18470645323313,180.0,167.10625595511786,165.79323388223963,168.8290222564112,179.76225954070702,157.24902365721235,176.63353933657018,166.32869286780416,177.06432655357884,174.8055710922652,174.8055710922652,180.0,171.8019311539837,180.0,180.0,174.7376046004049,169.14358665193774
346,175.0208941560017,180.0,172.18470645323313,178.04007274087365,169.0661832142442,165.79323388223963,168.8290222564112,179.76225954070702,157.24902365721235,180.0,169.69515353123398,180.0,171.86989764584402,174.8055710922652,180.0,171.8019311539837,174.9575489308291,174.9575489308291,171.8019311539837,169.6111421845304
347,175.0208941560017,180.0,172.18470645323313,180.0,167.10625595511786,169.5085229876684,165.11373315098245,180.0,157.01128319791937,176.63353933657018,166.32869286780416,180.0,171.86989764584402,174.8055710922652,180.0,174.88958243896877,171.86989764584402,171.86989764584402,169.69515353123398,180.0
348,177.51044707800085,180.0,172.18470645323313,180.0,163.73979529168807,172.8749836510982,165.11373315098245,179.76225954070702,160.61548432064217,176.63353933657018,169.69515353123398,180.0,171.86989764584402,174.8055710922652,180.0,174.88958243896877,171.86989764584402,174.9575489308291,166.6075022462489,180.0
349,177.51044707800085,180.0,172.18470645323313,180.0,167.10625595511786,169.5085229876684,168.6900675259798,172.40535663140858,164.39605285494326,176.63353933657018,169.69515353123398,177.06432655357884,180.0,169.6111421845304,180.0,174.88958243896877,171.86989764584402,174.9575489308291,166.6075022462489,180.0
350,180.0,180.0,180.0,167.23443421894137,168.6900675259798,172.8749836510982,168.6900675259798,172.40535663140858,164.39605285494326,176.63353933657018,169.69515353123398,177.06432655357884,177.53188208617146,172.07926009835893,180.0,174.88958243896877,171.86989764584402,174.9575489308291,171.8019311539837,169.6111421845304
351,177.51044707800085,180.0,172.18470645323313,180.0,163.73979529168807,176.49646835521557,161.4922484468651,175.9816910064059,169.15969454566945,171.86989764584402,169.69515353123398,177.06432655357884,180.0,169.6111421845304,177.06432655357884,174.7376046004049,180.0,180.0,176.91234871501493,164.50072462349917
352,180.0,180.0,172.18470645323313,180.0,163.73979529168807,176.49646835521557,165.06858282186246,172.40535663140858,164.39605285494326,180.0,166.32869286780416,180.0,171.86989764584402,174.8055710922652,180.0,171.8019311539837,180.0,180.0,174.7376046004049,166.67546873810923
353,177.51044707800085,180.0,172.18470645323313,180.0,167.10625595511786,169.5085229876684,172.26640190097714,169.29864927610086,163.92642583525364,180.0,168.50343698241423,177.82525588538996,171.86989764584402,174.8055710922652,180.0,171.8019311539837,180.0,180.0,174.7376046004049,166.67546873810923
354,177.51044707800085,180.0,172.18470645323313,180.0,167.10625595511786,169.5085229876684,172.26640190097714,169.29864927610086,163.92642583525364,180.0,166.32869286780416,180.0,171.86989764584402,174.8055710922652,180.0,177.06432655357884,169.69515353123398,171.86989764584402,177.82525588538996,166.67546873810923
355,177.51044707800085,180.0,172.18470645323313,180.0,171.86989764584402,164.74488129694222,168.6900675259798,180.0,156.80140948635182,180.0,168.50343698241423,177.82525588538996,171.86989764584402,174.8055710922652,180.0,180.0,166.75948008481282,171.86989764584402,180.0,164.50072462349917
356,180.0,180.0,175.05814495082666,168.9964591482505,180.0,161.02959219151347,172.40535663140858,176.42366562500266,160.37774386134916,176.63353933657018,171.86989764584402,174.88958243896877,174.8055710922652,174.8055710922652,180.0,171.8019311539837,180.0,176.91234871501493,177.82525588538996,166.67546873810923
357,180.0,180.0,177.29512401426436,169.93931020467704,168.6900675259798,172.8749836510982,168.6900675259798,172.40535663140858,172.6632261904539,168.36636600105956,169.69515353123398,177.06432655357884,180.0,169.6111421845304,180.0,174.88958243896877,176.91234871501493,180.0,174.7376046004049,171.86989764584402
358,177.51044707800085,180.0,172.18470645323313,176.91234871501493,174.9575489308291,168.36636600105956,165.06858282186246,172.40535663140858,172.6632261904539,168.36636600105956,169.69515353123398,177.06432655357884,177.06432655357884,166.67546873810923,180.0,177.06432655357884,174.7376046004049,180.0,180.0,163.88119125234266
359,177.51044707800085,180.0,172.18470645323313,180.0,167.10625595511786,173.13000769178575,168.64491719685978,168.8290222564112,172.6632261904539,168.36636600105956,171.86989764584402,174.88958243896877,180.0,169.6111421845304,180.0,171.8019311539837,180.0,180.0,174.7376046004049,166.67546873810923
360,177.51044707800085,180.0,172.18470645323313,180.0,167.10625595511786,173.13000769178575,172.19359917076423,161.565051177078,176.37851529588266,168.36636600105956,171.86989764584402,174.88958243896877,180.0,169.6111421845304,180.0,174.88958243896877,176.91234871501493,180.0,176.91234871501493,164.50072462349917
361,175.0208941560017,180.0,172.18470645323313,175.04972776570824,176.82016988013575,168.36636600105956,172.19359917076423,161.565051177078,176.37851529588266,171.73282666448938,168.50343698241423,174.88958243896877,180.0,169.6111421845304,180.0,180.0,171.8019311539837,180.0,180.0,166.6075022462489
362,177.51044707800085,180.0,169.09705516824806,176.91234871501493,167.10625595511786,173.13000769178575,172.6632261904539,161.09542415738835,176.37851529588266,168.36636600105956,171.86989764584402,177.82525588538996,177.06432655357884,169.6111421845304,180.0,180.0,171.8019311539837,180.0,180.0,166.6075022462489
363,180.0,180.0,177.29512401426436,169.93931020467704,168.6900675259798,176.49646835521557,168.88265765615282,168.5912817971182,172.6632261904539,168.36636600105956,169.69515353123398,177.06432655357884,177.06432655357884,166.67546873810923,180.0,180.0,171.8019311539837,180.0,176.6932535197575,160.5744447721001
364,180.0,180.0,177.29512401426436,169.93931020467704,172.0565281894096,173.13000769178575,168.64491719685978,168.8290222564112,172.6632261904539,168.36636600105956,169.69515353123398,180.0,177.06432655357884,169.6111421845304,180.0,180.0,171.8019311539837,180.0,180.0,166.6075022462489
365,177.51044707800085,180.0,172.18470645323313,180.0,167.10625595511786,169.5085229876684,176.28471089457122,164.81071326281713,172.6632261904539,171.73282666448938,168.50343698241423,177.82525588538996,177.06432655357884,169.6111421845304,180.0,180.0,171.8019311539837,180.0,180.0,166.6075022462489
366,177.51044707800085,180.0,172.18470645323313,180.0,168.50343698241423,171.73282666448938,172.19359917076423,165.7499673021964,172.19359917076423,171.73282666448938,168.50343698241423,180.0,169.69515353123398,174.8055710922652,180.0,180.0,171.8019311539837,180.0,176.91234871501493,169.69515353123398
367,175.0208941560017,180.0,170.22477919410676,180.0,169.0661832142442,173.13000769178575,172.19359917076423,165.7499673021964,172.19359917076423,168.36636600105956,171.86989764584402,177.82525588538996,171.86989764584402,174.8055710922652,180.0,180.0,171.8019311539837,180.0,176.91234871501493,169.69515353123398
368,177.51044707800085,180.0,172.18470645323313,180.0,171.86989764584402,164.74488129694222,180.0,165.11373315098245,168.64491719685978,171.73282666448938,171.5910882673993,174.7376046004049,177.06432655357884,169.6111421845304,180.0,180.0,171.8019311539837,180.0,180.0,166.6075022462489
369,177.51044707800085,180.0,172.18470645323313,180.0,171.86989764584402,168.36636600105956,172.19359917076423,169.29864927610086,168.64491719685978,168.36636600105956,174.9575489308291,174.7376046004049,171.86989764584402,177.27368900609375,180.0,177.53188208617146,171.8019311539837,180.0,180.0,166.6075022462489
370,177.51044707800085,180.0,175.05814495082666,177.12656150240647,163.73979529168807,176.49646835521557,176.37851529588266,165.11373315098245,168.64491719685978,168.36636600105956,171.86989764584402,180.0,169.69515353123398,180.0,174.8055710922652,177.06432655357884,169.69515353123398,171.86989764584402,177.82525588538996,171.86989764584402
371,175.0208941560017,177.29512401426436,177.7630209365623,177.12656150240647,171.86989764584402,168.36636600105956,172.19359917076423,169.29864927610086,168.64491719685978,171.73282666448938,168.50343698241423,180.0,174.88958243896877,169.6111421845304,180.0,180.0,171.8019311539837,180.0,180.0,166.6075022462489
372,175.0208941560017,180.0,172.18470645323313,180.0,171.86989764584402,168.36636600105956,172.19359917076423,169.29864927610086,168.64491719685978,171.73282666448938,171.5910882673993,176.91234871501493,169.69515353123398,174.8055710922652,180.0,180.0,171.8019311539837,180.0,176.91234871501493,169.69515353123398
373,175.0208941560017,180.0,172.18470645323313,178.04007274087365,173.8298249049704,168.36636600105956,172.19359917076423,169.29864927610086,168.64491719685978,168.36636600105956,174.9575489308291,176.91234871501493,169.69515353123398,174.8055710922652,180.0,180.0,171.8019311539837,180.0,176.91234871501493,164.50072462349917
374,180.0,180.0,180.0,167.23443421894137,176.82016988013575,168.36636600105956,172.19359917076423,165.7499673021964,172.19359917076423,171.73282666448938,168.50343698241423,180.0,169.69515353123398,180.0,174.8055710922652,180.0,171.8019311539837,178.13737905069334,175.04972776570824,164.50072462349917
375,175.0208941560017,180.0,172.18470645323313,180.0,171.86989764584402,168.36636600105956,175.6882380980176,165.8040103488475,168.64491719685978,171.73282666448938,171.5910882673993,176.91234871501493,169.69515353123398,180.0,174.8055710922652,180.0,171.8019311539837,180.0,180.0,161.4130733385141
376,175.0208941560017,180.0,175.05814495082666,175.1666342432801,173.8298249049704,168.36636600105956,172.19359917076423,169.29864927610086,168.64491719685978,171.73282666448938,168.50343698241423,180.0,169.69515353123398,180.0,174.8055710922652,180.0,171.8019311539837,180.0,180.0,161.4130733385141
